# mass             age              teff              Lbol            radius           logg             MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2         
  0.00300000       1.91448198E+00   241.40793878     -7.45388751      0.10739466       3.85357015       29.59699529      28.53361864      27.82855794      32.56792554      20.58963070      17.19043066      24.90788499      17.25377274      15.48856132      13.20164099      23.25397284      17.24076770     
  0.00300000       2.42446202E+00   230.19320760     -7.54496246      0.10635485       3.86202094       30.83138642      29.71961197      28.78065510      33.91146296      21.10239399      17.38560468      25.59624473      17.52760211      15.72438723      13.33506920      23.90349709      17.50837128     
  0.00300000       3.07029063E+00   217.87380261     -7.64898633      0.10532452       3.87047651       32.29477570      31.13065356      29.91334518      35.48204654      21.71614331      17.61036925      26.40714588      17.85559672      15.98093399      13.48277114      24.67724782      17.82978089     
  0.00300000       3.88815518E+00   204.64614930     -7.76599444      0.10433167       3.87870322       33.90838112      32.66932837      31.14632874      37.19591710      22.38576648      17.85517147      27.30050429      18.20871151      16.25666076      13.64145745      25.52996549      18.17548242     
  0.00400000       1.00000000E-03   1692.58907953    -3.54117917      0.19757568       3.44900878       12.55649480      11.27891046      10.79986571      10.20687210      9.11597700       9.90508855       9.71425753       9.67896398       8.67861144       8.64527721       9.36741485       9.61968351      
  0.00400000       1.26638017E-03   1631.79667616    -3.64470778      0.18868392       3.48900645       12.84853636      11.53819793      11.03950319      10.47288036      9.30701452       10.18987686      9.92642574       9.93649683       8.85064031       8.81805112       9.56598328       9.87260030      
  0.00400000       1.60371874E-03   1561.66838931    -3.75892351      0.18063126       3.52689069       13.15662896      11.81868113      11.29997701      10.77480843      9.51587991       10.49666178      10.16363052      10.21632525      9.02902547       8.99119707       9.78660599       10.14853026     
  0.00400000       2.03091762E-03   1486.33402369    -3.87981813      0.17349461       3.56190260       13.44922923      12.10661914      11.57883469      11.11001058      9.74358270       10.81921203      10.43091320      10.51236591      9.21180618       9.16271426       10.03225633      10.44182787     
  0.00400000       2.57191381E-03   1410.60594087    -4.00288409      0.16717588       3.59412708       13.71477268      12.39027582      11.87169419      11.47650428      9.99291173       11.14510060      10.73438471      10.81073899      9.39498274       9.32806618       10.30850467      10.73968063     
  0.00400000       3.25702066E-03   1334.80637166    -4.12836913      0.16158946       3.62365034       13.95286487      12.67378181      12.18246780      11.88512849      10.27955195      11.47711810      11.09992810      11.11202282      9.57987739       9.48739669       10.63658320      11.04271005     
  0.00400000       4.12462638E-03   1265.45906544    -4.24818870      0.15661841       3.65079074       14.15725834      12.92412361      12.48898751      12.29925295      10.57730796      11.79156965      11.48630824      11.38982286      9.75460371       9.63325865       10.98300479      11.32452097     
  0.00400000       5.22334507E-03   1197.89061686    -4.36892495      0.15210051       3.67621381       14.33881081      13.15300161      12.80312126      12.73565246      10.89548681      12.10244785      11.90086766      11.65659319      9.92552548       9.77097103       11.35648942      11.59737868     
  0.00400000       6.61474064E-03   1131.55936827    -4.49150690      0.14802280       3.69981890       14.51784584      13.37859358      13.15817778      13.20067327      11.24272394      12.41634203      12.34125363      11.91726274      10.09491265      9.90275570       11.76436694      11.86849144     
  0.00400000       8.37677640E-03   1067.61786395    -4.61435112      0.14435229       3.72162869       14.72257363      13.61486574      13.55105671      13.65458404      11.59321423      12.71766272      12.76793210      12.15676230      10.25539865      10.02554824      12.17722191      12.12079648     
  0.00400000       1.06081836E-02   1005.91822821    -4.73801280      0.14102619       3.74187621       14.95281693      13.86458663      13.96458263      14.12564649      11.95493353      13.03840561      13.20760956      12.39999063      10.41861921      10.14855026      12.60356928      12.37815597     
  0.00400000       1.34339933E-02   946.96762981     -4.86170624      0.13800856       3.76066286       15.21799171      14.13824013      14.39885788      14.56617382      12.29793082      13.34906221      13.62823009      12.63392226      10.57694155      10.26791433      13.01092519      12.62578382     
  0.00400000       1.70125428E-02   888.14116296     -4.99048539      0.13527784       3.77802144       15.51286239      14.44857829      14.84872848      15.01458931      12.65203422      13.68501531      14.06294919      12.88051550      10.74142557      10.39382715      13.43154954      12.88757353     
  0.00400000       2.15443469E-02   832.74739407     -5.11838451      0.13280811       3.79402603       15.81703067      14.78624686      15.26675557      15.42084412      12.97920936      13.99292653      14.44630630      13.09941801      10.89157379      10.51124402      13.81841602      13.12378408     
  0.00400000       2.72833338E-02   779.72054908     -5.24734081      0.13058147       3.80871169       16.13733185      15.13404958      15.67601695      15.84695348      13.29790943      14.31146487      14.82550823      13.32408580      11.04630686      10.63093351      14.19434574      13.36398225     
  0.00400000       3.45510729E-02   729.61969568     -5.37634004      0.12855030       3.82232857       16.47932660      15.49743911      16.08454963      16.29404355      13.61591060      14.64287371      15.21144887      13.55505084      11.20744270      10.75463055      14.56863789      13.61013187     
  0.00400000       4.37547938E-02   680.09427064     -5.51098665      0.12670848       3.83486341       16.85168112      15.88710957      16.51042347      16.76672053      13.94333386      14.99095038      15.61208829      13.79220743      11.37351791      10.88053494      14.95408843      13.86281198     
  0.00400000       5.54102033E-02   632.19649688     -5.64928946      0.12505070       3.84630230       17.26937999      16.31758647      16.97411635      17.29401953      14.28850320      15.31719216      16.03977524      14.02461526      11.54987575      11.00939090      15.35848848      14.11121559     
  0.00400000       7.01703829E-02   589.90834173     -5.77994787      0.12356314       3.85669659       17.70066608      16.75290362      17.44347953      17.86682187      14.63230883      15.58420360      16.47097160      14.24199339      11.73203382      11.13580367      15.76010333      14.34216689     
  0.00400000       8.88623816E-02   555.92552344     -5.89293719      0.12215905       3.86662323       18.08757335      17.14007651      17.86028569      18.39179201      14.94084509      15.80952977      16.86160491      14.44074975      11.89637136      11.24920159      16.12214024      14.55147721     
  0.00400000       1.12533558E-01   521.13079995     -6.01469243      0.12083341       3.87610020       18.52484490      17.57648023      18.32560993      18.99264513      15.26784175      16.00519859      17.28630208      14.63789785      12.08060556      11.36983661      16.51149166      14.75250128     
  0.00400000       1.42510267E-01   487.85574761     -6.13821061      0.11960196       3.88499788       19.05777247      18.10612057      18.86525201      19.70437511      15.62897808      16.22881734      17.76923516      14.85525730      12.28859091      11.50114580      16.95209777      14.97011696     
  0.00400000       1.80472177E-01   456.54044141     -6.26189043      0.11844748       3.89342264       19.64611130      18.68890718      19.43851422      20.51237930      16.00401175      16.39137409      18.27925856      15.06935190      12.51889282      11.63989252      17.40779331      15.18156714     
  0.00400000       2.28546386E-01   429.08191090     -6.37765353      0.11736241       3.90141635       20.14231887      19.19593166      19.91862689      21.17206488      16.31137207      16.39977829      18.69575851      15.20885902      12.70871332      11.75007687      17.77677453      15.31699534     
