# mass             age              teff             Lbol             radius           logg             MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
  0.00600000       4.12462638E-03   1570.93379368    -3.83029925      0.16442331       3.78464058       9.08834869       9.04741530       9.21119321       9.20822985      
  0.00600000       5.22334507E-03   1495.21078300    -3.94848063      0.15841106       3.81699666       9.27034971       9.20835534       9.37163412       9.36784350      
  0.00600000       6.61474064E-03   1400.91255458    -4.09083825      0.15317541       3.84618847       9.48453846       9.38801809       9.54513173       9.53943831      
  0.00600000       8.37677640E-03   1325.30324587    -4.21362992      0.14858762       3.87260147       9.67892823       9.54976858       9.69460455       9.68666243      
  0.00600000       1.06081836E-02   1249.69507718    -4.34007745      0.14447007       3.89701021       9.87183342       9.70824179       9.83498524       9.82476244      
  0.00600000       1.34339933E-02   1175.61129250    -4.46857909      0.14080539       3.91932848       10.06399159      9.86388970       9.96895640       9.95633374      
  0.00600000       1.70125428E-02   1104.98893115    -4.59670162      0.13752311       3.93981561       10.25145985      10.01383745      10.09303218      10.07881528     
  0.00600000       2.15443469E-02   1040.90890156    -4.71943573      0.13455279       3.95878129       10.42188575      10.15203448      10.21034532      10.19424047     
  0.00600000       2.72833338E-02   977.12793269     -4.84686961      0.13185682       3.97636110       10.60804626      10.30171430      10.33770339      10.31819287     
  0.00600000       3.45510729E-02   915.92288642     -4.97545024      0.12941679       3.99258439       10.80438790      10.45742583      10.47376016      10.44918230     
  0.00600000       4.37547938E-02   855.67328459     -5.10847951      0.12722758       4.00740350       10.99296156      10.60708881      10.60403513      10.57440898     
  0.00600000       5.54102033E-02   796.53333001     -5.24638550      0.12526662       4.02089552       11.18647584      10.76127406      10.73701465      10.70023692     
  0.00600000       7.01703829E-02   744.31545140     -5.37656452      0.12348886       4.03331013       11.38116506      10.91761750      10.86973068      10.82488406     
  0.00600000       8.88623816E-02   693.27406365     -5.51136303      0.12188490       4.04466625       11.58578531      11.07845451      11.00601865      10.95166916     
  0.00600000       1.12533558E-01   645.97137212     -5.64456752      0.12042922       4.05510218       11.80529633      11.24286973      11.14151030      11.07633082     
  0.00600000       1.42510267E-01   601.04970801     -5.77931643      0.11911222       4.06465301       12.04503333      11.42822941      11.28960188      11.20706458     
  0.00600000       1.80472177E-01   565.62590923     -5.89384011      0.11788206       4.07367006       12.25473531      11.60228705      11.42655737      11.32459678     
  0.00600000       2.28546386E-01   530.30431038     -6.01448189      0.11671847       4.08228650       12.48559322      11.79324833      11.57167377      11.44621495     
  0.00600000       2.89426612E-01   495.53583736     -6.14041225      0.11563012       4.09042361       12.75795916      12.01931732      11.74082045      11.58018990     
  0.00600000       3.66524124E-01   463.69928041     -6.26343903      0.11461483       4.09808386       13.04497093      12.26855270      11.92613675      11.72090931     
  0.00600000       4.64158883E-01   435.15985913     -6.38099488      0.11366535       4.10530942       13.27756877      12.46113104      12.06851600      11.82634222     
  0.00600000       5.87801607E-01   408.53584720     -6.49764050      0.11275911       4.11226230       13.58512417      12.73623721      12.26846555      11.96552084     
  0.00600000       7.44380301E-01   385.39011016     -6.60564910      0.11189230       4.11896515       13.88645630      12.99531776      12.45981418      12.09445250     
  0.00600000       9.42668455E-01   363.36802649     -6.71445541      0.11104797       4.12554437       14.23772356      13.30694304      12.66806617      12.23387662     
  0.00600000       1.19377664E+00   344.89119759     -6.81150930      0.11023073       4.13196019       14.56094835      13.57539361      12.86224118      12.35556804     
  0.00600000       1.51177507E+00   331.11053405     -6.88901648      0.10938701       4.13863401       14.84072293      13.82169710      13.02831228      12.46285024     
  0.00600000       1.91448198E+00   316.02500915     -6.97697177      0.10851777       4.14556376       15.17337402      14.11081976      13.21361306      12.58180080     
  0.00600000       2.42446202E+00   299.77915818     -7.07567739      0.10764322       4.15259217       15.57372444      14.46077409      13.42632139      12.72150737     
  0.00600000       3.07029063E+00   285.58853166     -7.16696108      0.10677246       4.15964697       15.95477826      14.79050685      13.61412740      12.84834037     
  0.00600000       3.88815518E+00   270.37505771     -7.26914931      0.10590428       4.16673849       16.38706776      15.16565304      13.80918318      12.98690305     
  0.00600000       4.92388263E+00   254.15830676     -7.38357938      0.10505801       4.17370711       16.92159792      15.62703117      14.02077330      13.14295329     
  0.00600000       6.23550734E+00   242.57791620     -7.47143591      0.10423363       4.18054974       17.39387901      16.02498330      14.17399476      13.26555690     
  0.00600000       7.89652287E+00   231.57241279     -7.55917443      0.10338801       4.18762514       17.94426416      16.47833468      14.31379727      13.38875494     
  0.00600000       1.00000000E+01   219.30080326     -7.66090095      0.10254034       4.19477595       18.61153633      17.02237531      14.46437667      13.52749367     
  0.00700000       1.00000000E-03   2116.87905496    -3.01454037      0.23161229       3.55399170       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00700000       1.26638017E-03   2061.12408954    -3.11380327      0.21792837       3.60688747       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00700000       1.60371874E-03   2000.88806489    -3.21573235      0.20564580       3.65727414       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00700000       2.03091762E-03   1929.37076406    -3.32639207      0.19471697       3.70470700       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00700000       2.57191381E-03   1862.91599430    -3.43174779      0.18499247       3.74920488       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00700000       3.25702066E-03   1792.24614026    -3.54124167      0.17620445       3.79147952       8.69702641       8.69322845       8.83421868       8.82831515      
  0.00700000       4.12462638E-03   1695.09650241    -3.67647753      0.16858087       3.82989782       8.89731309       8.88046686       9.03546057       9.03302321      
  0.00700000       5.22334507E-03   1614.52915168    -3.79604971      0.16192482       3.86488763       9.07781261       9.04461789       9.20585727       9.20421504      
  0.00700000       6.61474064E-03   1539.44060441    -3.91131260      0.15596993       3.89743226       9.25346871       9.20157886       9.36374604       9.36141350      
  0.00700000       8.37677640E-03   1451.26791279    -4.04395714      0.15064468       3.92760651       9.45225074       9.37179689       9.52973679       9.52613191      
  0.00700000       1.06081836E-02   1362.35165624    -4.18036260      0.14610474       3.95418458       9.66046540       9.54358111       9.69016654       9.68427523      
  0.00700000       1.34339933E-02   1285.68824904    -4.30551552      0.14203797       3.97870461       9.85428596       9.70218441       9.83179527       9.82385087      
  0.00700000       1.70125428E-02   1206.94307821    -4.43771429      0.13842268       4.00109920       10.05016157      9.86094180       9.96833458       9.95872349      
  0.00700000       2.15443469E-02   1134.88876197    -4.56505894      0.13520691       4.02151599       10.23710125      10.01009726      10.09243714      10.08109317     
  0.00700000       2.72833338E-02   1066.95047788    -4.69112724      0.13231014       4.04032734       10.41476735      10.15269691      10.21348810      10.20059454     
  0.00700000       3.45510729E-02   1000.53152821    -4.82018635      0.12968082       4.05776190       10.59376478      10.29635759      10.33646714      10.32050764     
  0.00700000       4.37547938E-02   938.97273326     -4.94657619      0.12730577       4.07381705       10.78680420      10.44934779      10.46997650      10.44975412     
  0.00700000       5.54102033E-02   877.56990526     -5.07881127      0.12515909       4.08858795       10.98198566      10.60341194      10.60465690      10.57984465     
  0.00700000       7.01703829E-02   816.04063819     -5.21851849      0.12323625       4.10203540       11.17782726      10.75872437      10.73892861      10.70764660     
  0.00700000       8.88623816E-02   760.80477082     -5.35250562      0.12151998       4.11421749       11.37627219      10.91763450      10.87299468      10.83428445     
  0.00700000       1.12533558E-01   708.07978312     -5.48842115      0.11996750       4.12538543       11.58290815      11.08138762      11.01015113      10.96292693     
